employee_id;directorate_id;position_id;grade_id;company_id;area_id;tiki;pauli;faxtor;mbti;disc_word;rank;tv_name;tgv_name;years_of_service_months
EMP100743;2;1;2;3;3;2;20;29;ISFP;Conscientious-Steadiness;14;;;16
EMP100744;3;5;3;1;4;3;52;94;ESFJ;Steadiness-Dominant;14;Consistency;Conscientiousness & Reliability;58
EMP100745;2;6;1;1;2;7;29;33;INFJ;Steadiness-Influencer;14;Significance;Motivation & Drive;40
EMP100746;2;1;1;4;3;7;97;37;ISTJ;Steadiness-Dominant;14;Positivity;Social Orientation & Collaboration;55
EMP100747;1;6;1;3;3;10;85;75;ISFJ;Steadiness-Dominant;14;Positivity;Social Orientation & Collaboration;41
EMP100748;2;3;1;1;4;6;65;91;ESFP;Influencer-Dominant;14;;;92
EMP100749;3;1;1;2;1;1;73;56;ENFP;Conscientious-Dominant;14;Ideation;Creativity & Innovation Orientation;62
EMP100750;2;2;3;3;4;8;90;36;;Influencer-Conscientious;14;Self-Assurance;Leadership & Influence;36
EMP100751;2;3;3;1;1;3;42;41;ESTJ;Conscientious-Steadiness;14;Achiever;Motivation & Drive;36
EMP100752;2;1;2;3;2;8;60;38;ENTJ;Dominant-Steadiness;14;Consistency;Conscientiousness & Reliability;28
EMP100753;1;1;2;1;3;7;35;73;ISTP;Conscientious-Steadiness;14;Significance;Motivation & Drive;25
EMP100754;1;5;2;4;1;3;84;78;ENFP;Steadiness-Conscientious;14;Futuristic;Creativity & Innovation Orientation;91
EMP100755;2;1;2;2;2;10;21;29;ESFJ;Influencer-Steadiness;14;Developer;Leadership & Influence;127
EMP100756;1;3;2;2;3;9;42;22;ENTP;Steadiness-Conscientious;14;Input;Cognitive Complexity & Problem-Solving;68
EMP100757;1;4;3;4;1;6;30;44;ENFJ;Dominant-Conscientious;14;Adaptability;Adaptability & Stress Tolerance;71
EMP100758;2;3;3;3;3;4;93;56;INTJ;Steadiness-Conscientious;14;;;73
EMP100759;2;6;2;1;1;5;67;41;;Dominant-Steadiness;14;;;42
EMP100760;3;2;2;1;3;8;54;36;ESTP;Dominant-Influencer;14;Maximizer;Leadership & Influence;62
EMP100761;1;3;2;2;2;4;63;58;ISFP;Dominant-Conscientious;14;Analytical;Cognitive Complexity & Problem-Solving;57
EMP100762;1;6;2;2;1;9;70;54;ENFJ;Conscientious-Influencer;14;Individualization;Cognitive Complexity & Problem-Solving;41
EMP100763;2;1;1;1;3;5;23;85;ENFJ;Influencer-Steadiness;14;Activator;Leadership & Influence;40
EMP100764;1;5;1;4;1;3;77;86;ISTP;Steadiness-Influencer;14;Significance;Motivation & Drive;19
EMP100765;1;1;2;1;1;8;32;75;INTJ;Influencer-Conscientious;14;Belief;Cultural & Values Urgency;80
EMP100766;2;2;1;3;4;7;87;64;INTP;Conscientious-Steadiness;14;Input;Cognitive Complexity & Problem-Solving;12
EMP100767;2;6;1;1;3;9;78;54;ENTJ;Conscientious-Dominant;14;Self-Assurance;Leadership & Influence;47
EMP100768;1;5;2;3;2;6;93;21;ESFJ;Influencer-Steadiness;14;Significance;Motivation & Drive;79
EMP100769;3;6;3;2;1;10;90;21;Istp;Steadiness-Conscientious;14;Futuristic;Creativity & Innovation Orientation;24
EMP100770;3;2;3;1;3;7;98;59;ESTP;Conscientious-Steadiness;14;Command;Leadership & Influence;59
EMP100771;2;5;3;1;2;1;66;79;ESTP;Conscientious-Steadiness;14;Achiever;Motivation & Drive;68
EMP100772;2;4;2;3;4;10;84;41;ISFJ;Influencer-Steadiness;14;Developer;Leadership & Influence;26
EMP100773;2;3;3;3;4;10;68;37;ESTJ;Dominant-Influencer;14;;;21
EMP100774;3;1;3;3;3;2;79;53;ESTJ;Steadiness-Influencer;14;Maximizer;Leadership & Influence;41
EMP100775;2;3;1;4;3;6;55;85;ENTP;Conscientious-Influencer;14;Ideation;Creativity & Innovation Orientation;61
EMP100776;2;2;2;2;1;10;21;54;INFP;Influencer-Dominant;14;Strategic;Cognitive Complexity & Problem-Solving;62
EMP100777;2;3;2;1;3;6;27;72;ISFJ;Dominant-Steadiness;14;Ideation;Creativity & Innovation Orientation;87
EMP100778;2;5;1;3;4;1;32;39;ENTJ;Influencer-Conscientious;14;Significance;Motivation & Drive;77
EMP100779;2;2;3;1;3;5;82;77;ENFP;Dominant-Influencer;14;Responsibility;Conscientiousness & Reliability;79
EMP100780;2;5;3;3;2;2;99;50;INFP;Steadiness-Dominant;14;Deliberative;Conscientiousness & Reliability;12
EMP100781;2;2;2;2;4;4;53;44;ESFJ;Influencer-Steadiness;14;Achiever;Motivation & Drive;76
EMP100782;1;1;3;4;1;1;89;61;ESTJ;Dominant-Steadiness;14;Futuristic;Creativity & Innovation Orientation;113
EMP100783;1;2;3;1;3;1;91;44;ESFP;Dominant-Conscientious;14;Belief;Cultural & Values Urgency;86
EMP100784;1;3;3;4;1;4;73;33;ENFP;Dominant-Steadiness;14;;;37
EMP100785;3;2;2;1;2;10;53;69;ISTP;Steadiness-Conscientious;14;Achiever;Motivation & Drive;63
EMP100786;3;5;3;3;4;6;37;82;inftj;Steadiness-Dominant;14;Context;Cognitive Complexity & Problem-Solving;62
EMP100787;1;3;1;3;4;8;22;69;ENTP;Dominant-Influencer;14;Adaptability;Adaptability & Stress Tolerance;107
EMP100788;1;1;2;2;2;2;82;71;INFJ;Influencer-Conscientious;14;Adaptability;Adaptability & Stress Tolerance;97
EMP100789;2;4;3;3;3;1;70;44;ESFP;Influencer-Steadiness;14;;;72
EMP100790;3;1;3;4;1;10;35;62;ENFP;Steadiness-Dominant;14;;;78
EMP100791;2;2;1;3;3;8;40;38;ISTP;Steadiness-Conscientious;14;Ideation;Creativity & Innovation Orientation;55
EMP100792;1;4;1;2;1;6;64;79;ENTJ;Influencer-Conscientious;14;Achiever;Motivation & Drive;15
EMP100793;1;4;1;3;1;1;63;32;INTP;Influencer-Steadiness;14;Maximizer;Leadership & Influence;89
EMP100794;1;1;3;3;4;7;85;81;ENFJ;Steadiness-Influencer;14;Achiever;Motivation & Drive;56
EMP100795;2;3;2;4;4;3;31;60;ESTJ;Influencer-Dominant;14;Self-Assurance;Leadership & Influence;37
EMP100796;2;6;3;4;4;7;66;77;INTJ;Conscientious-Steadiness;14;Self-Assurance;Leadership & Influence;31
EMP100797;3;5;3;1;4;4;22;91;ESFJ;Steadiness-Conscientious;14;Harmony;Social Orientation & Collaboration;67
EMP100798;3;6;2;2;4;5;86;81;INFP;Influencer-Dominant;14;Input;Cognitive Complexity & Problem-Solving;55
EMP100799;1;5;2;1;4;8;49;58;ISFJ;Influencer-Steadiness;14;Significance;Motivation & Drive;72
EMP100800;2;6;2;3;2;9;93;68;ENTJ;Dominant-Influencer;14;Adaptability;Adaptability & Stress Tolerance;19
EMP100801;2;4;3;3;3;7;89;26;INFP;Influencer-Conscientious;14;Developer;Leadership & Influence;41
EMP100802;2;1;3;3;1;4;80;58;ISTP;Steadiness-Conscientious;14;Deliberative;Conscientiousness & Reliability;82
EMP100803;3;5;2;3;2;10;100;25;enfp;Steadiness-Conscientious;14;Individualization;Cognitive Complexity & Problem-Solving;97
EMP100804;2;5;3;3;2;1;73;74;INTJ;Steadiness-Influencer;14;Activator;Leadership & Influence;40
EMP100805;2;5;2;4;4;6;22;76;ENFP;Dominant-Steadiness;14;Consistency;Conscientiousness & Reliability;33
EMP100806;1;5;1;4;1;2;68;47;INFP;Influencer-Steadiness;14;Significance;Motivation & Drive;2
EMP100807;3;1;2;3;3;9;28;40;ENTJ;Influencer-Conscientious;14;Intellection;Cognitive Complexity & Problem-Solving;36
EMP100808;2;4;2;2;3;6;78;43;INTP;Dominant-Conscientious;14;Competition;Motivation & Drive;114
EMP100809;2;5;2;2;3;1;44;46;INTP;Steadiness-Influencer;14;Futuristic;Creativity & Innovation Orientation;69
EMP100810;3;4;3;1;3;8;81;99;ESFJ;Influencer-Dominant;14;Restorative;Cognitive Complexity & Problem-Solving;65
EMP100811;1;2;1;4;2;6;50;70;;Influencer-Conscientious;14;;;49
EMP100812;2;3;2;4;3;3;82;33;INFP;Conscientious-Steadiness;14;Achiever;Motivation & Drive;63
EMP100813;3;3;3;3;4;3;66;80;INFJ;Steadiness-Influencer;14;Responsibility;Conscientiousness & Reliability;26
EMP100814;1;3;1;4;3;5;84;66;ENTP;Conscientious-Steadiness;14;Developer;Leadership & Influence;75
EMP100815;1;5;2;1;1;9;60;69;ENTJ;Influencer-Steadiness;14;Developer;Leadership & Influence;77
EMP100816;3;1;2;2;1;5;56;64;ISTJ;Conscientious-Influencer;14;Input;Cognitive Complexity & Problem-Solving;89
EMP100817;2;6;1;2;1;6;85;21;ISFJ;Steadiness-Influencer;14;Discipline;Conscientiousness & Reliability;37
EMP100818;3;5;1;2;4;1;83;61;INTP;Conscientious-Steadiness;14;Input;Cognitive Complexity & Problem-Solving;85
EMP100819;1;6;2;1;1;10;29;87;;Influencer-Conscientious;14;Focus;Motivation & Drive;54
EMP100820;2;6;2;2;4;7;83;63;ENFP;Steadiness-Influencer;14;Deliberative;Conscientiousness & Reliability;17
EMP100821;3;1;3;1;4;2;69;59;INFJ;Influencer-Dominant;14;Deliberative;Conscientiousness & Reliability;35
EMP100822;1;6;3;4;4;6;50;46;ESTP;Steadiness-Dominant;14;Focus;Motivation & Drive;42
EMP100823;2;6;3;4;2;1;43;97;ESTP;Dominant-Influencer;14;Relator;Social Orientation & Collaboration;10
EMP100824;1;6;3;3;3;8;27;31;ESFP;Dominant-Influencer;14;Maximizer;Leadership & Influence;54
EMP100825;2;6;1;1;3;8;69;99;INTJ;Conscientious-Influencer;14;Command;Leadership & Influence;58
EMP100826;1;5;3;4;2;1;93;67;INTP;Influencer-Dominant;14;Context;Cognitive Complexity & Problem-Solving;99
EMP100827;2;2;2;1;4;4;35;79;ESFP;Dominant-Conscientious;14;Relator;Social Orientation & Collaboration;55
EMP100828;1;5;2;4;2;3;55;37;INFJ;Influencer-Steadiness;14;Individualization;Cognitive Complexity & Problem-Solving;15
EMP100829;2;2;2;4;2;2;93;41;INTP;Dominant-Steadiness;14;Focus;Motivation & Drive;50
EMP100830;1;1;3;4;4;8;36;87;ISFJ;Dominant-Influencer;14;;;13
EMP100831;3;1;3;2;2;8;66;46;INFJ;Conscientious-Steadiness;14;Command;Leadership & Influence;29
EMP100832;1;3;1;4;3;3;83;59;ESTP;Conscientious-Influencer;14;Woo;;58
EMP100833;2;2;1;4;2;9;52;52;ENTJ;Conscientious-Steadiness;14;Achiever;Motivation & Drive;18
EMP100834;3;6;3;3;3;10;84;63;ESTJ;Steadiness-Dominant;14;Positivity;Social Orientation & Collaboration;16
EMP100835;2;1;2;1;1;6;89;45;ISTJ;Influencer-Conscientious;14;Intellection;Cognitive Complexity & Problem-Solving;52
EMP100836;1;1;3;3;1;10;60;96;ENFJ;Steadiness-Conscientious;14;Responsibility;Conscientiousness & Reliability;57
EMP100837;2;1;3;1;2;8;47;45;ISFP;Conscientious-Dominant;14;;;7
EMP100838;2;1;2;4;3;8;73;87;ESFJ;Steadiness-Dominant;14;;;36
EMP100839;3;2;3;4;1;7;63;21;ESFP;Conscientious-Steadiness;14;Consistency;Conscientiousness & Reliability;85
EMP100840;3;5;1;1;1;6;20;69;ENTP;Influencer-Dominant;14;Belief;Cultural & Values Urgency;77
EMP100841;2;6;3;4;2;4;73;92;ISFP;Dominant-Influencer;14;Individualization;Cognitive Complexity & Problem-Solving;58
EMP100842;1;1;3;2;3;10;56;89;ENTJ;Steadiness-Conscientious;14;Communication;Social Orientation & Collaboration;90
EMP100843;3;2;1;2;2;3;65;30;ESTJ;Conscientious-Dominant;14;Restorative;Cognitive Complexity & Problem-Solving;63
EMP100844;3;3;3;4;3;8;89;27;ENFP;Conscientious-Steadiness;14;Input;Cognitive Complexity & Problem-Solving;81
EMP100845;1;3;3;1;4;10;39;58;INFP;Steadiness-Conscientious;14;Learner;Cognitive Complexity & Problem-Solving;29
EMP100846;2;6;1;4;3;3;87;29;ISTJ;Conscientious-Steadiness;14;Achiever;Motivation & Drive;61
EMP100847;3;4;2;2;3;7;77;77;ENFJ;Steadiness-Influencer;14;Input;Cognitive Complexity & Problem-Solving;54
EMP100848;3;1;3;4;3;6;33;20;INTP;Steadiness-Conscientious;14;Communication;Social Orientation & Collaboration;41
EMP100849;2;3;1;2;2;10;35;69;ESFP;Dominant-Steadiness;14;Belief;Cultural & Values Urgency;49
EMP100850;1;2;1;3;1;1;34;57;ISFP;Steadiness-Conscientious;14;;;57
EMP100851;2;2;2;2;3;1;95;45;ESTP;Influencer-Dominant;14;Futuristic;Creativity & Innovation Orientation;57
EMP100852;1;2;1;4;3;8;83;25;ISTP;Conscientious-Dominant;14;Learner;Cognitive Complexity & Problem-Solving;33
EMP100853;1;2;3;2;3;7;79;59;ISTP;Steadiness-Influencer;14;Achiever;Motivation & Drive;67
EMP100854;1;4;2;3;4;2;23;46;ESFP;Steadiness-Conscientious;14;Consistency;Conscientiousness & Reliability;87
EMP100855;1;5;3;1;2;1;45;28;ISFP;Dominant-Influencer;14;Empathy;Social Orientation & Collaboration;13
EMP100856;3;6;2;2;3;3;58;55;ISFP;Steadiness-Influencer;14;Context;Cognitive Complexity & Problem-Solving;77
EMP100857;1;4;1;1;4;4;73;44;INTJ;Steadiness-Conscientious;14;Responsibility;Conscientiousness & Reliability;27
EMP100858;2;5;3;1;1;9;77;49;ENFP;Influencer-Dominant;14;Adaptability;Adaptability & Stress Tolerance;63
EMP100859;3;1;3;1;4;1;65;98;ESTP;Influencer-Dominant;14;Discipline;Conscientiousness & Reliability;81
EMP100860;2;1;2;4;4;6;56;25;ENFJ;Dominant-Influencer;14;Learner;Cognitive Complexity & Problem-Solving;67
EMP100861;2;3;2;2;4;10;32;26;ISFJ;Steadiness-Dominant;14;Responsibility;Conscientiousness & Reliability;44
EMP100862;3;2;2;4;3;2;21;36;ISFP;Steadiness-Influencer;14;Intellection;Cognitive Complexity & Problem-Solving;85
EMP100863;2;2;1;2;1;6;22;48;ISTJ;Influencer-Conscientious;14;Self-Assurance;Leadership & Influence;21
EMP100864;2;4;1;4;1;9;54;81;ISTJ;Conscientious-Dominant;14;Empathy;Social Orientation & Collaboration;53
EMP100865;3;6;1;1;4;8;79;66;ESFJ;Dominant-Steadiness;14;Intellection;Cognitive Complexity & Problem-Solving;15
EMP100866;1;4;1;1;2;7;34;90;ISTP;Steadiness-Conscientious;14;Belief;Cultural & Values Urgency;34
EMP100867;2;3;3;1;4;10;72;70;INTP;Conscientious-Influencer;14;Positivity;Social Orientation & Collaboration;74
EMP100868;3;2;1;3;1;10;92;88;ESTP;Steadiness-Dominant;14;Restorative;Cognitive Complexity & Problem-Solving;56
EMP100869;2;3;1;4;3;7;93;51;ESFJ;Steadiness-Conscientious;14;Connectedness;Cognitive Complexity & Problem-Solving;64
EMP100870;2;4;2;1;1;2;28;35;ISTJ;Conscientious-Dominant;14;Developer;Leadership & Influence;43
EMP100871;2;2;1;3;3;7;85;89;ESFJ;Steadiness-Conscientious;14;Deliberative;Conscientiousness & Reliability;23
EMP100872;1;1;1;1;1;8;42;24;ENFP;Influencer-Dominant;14;Discipline;Conscientiousness & Reliability;38
EMP100873;3;6;3;4;3;7;38;26;ISFP;Dominant-Steadiness;14;Ideation;Creativity & Innovation Orientation;14
EMP100874;2;6;2;2;2;2;54;53;INFP;Conscientious-Steadiness;14;Significance;Motivation & Drive;59
EMP100875;1;1;1;1;3;10;37;96;ENTP;Conscientious-Dominant;14;Woo;;61
EMP100876;3;5;3;3;4;4;75;27;ISFP;Influencer-Steadiness;14;Focus;Motivation & Drive;73
EMP100877;3;4;2;4;2;4;61;28;INFJ;Conscientious-Influencer;14;Discipline;Conscientiousness & Reliability;31
EMP100878;1;4;3;2;3;6;60;92;;Conscientious-Steadiness;14;Deliberative;Conscientiousness & Reliability;26
EMP100879;2;1;2;4;4;9;38;56;ENTP;Steadiness-Conscientious;14;Individualization;Cognitive Complexity & Problem-Solving;18
EMP100880;1;2;2;2;1;5;55;67;;Steadiness-Influencer;14;Connectedness;Cognitive Complexity & Problem-Solving;64
EMP100881;2;5;3;3;3;8;79;71;ISTP;Dominant-Conscientious;14;Belief;Cultural & Values Urgency;20
EMP100882;3;6;2;2;4;4;83;39;ISTJ;Influencer-Dominant;14;Empathy;Social Orientation & Collaboration;19
EMP100883;1;3;3;2;1;9;35;24;ESFJ;Conscientious-Steadiness;14;Significance;Motivation & Drive;83
EMP100884;1;4;1;3;3;10;48;76;ISTJ;Dominant-Conscientious;14;Competition;Motivation & Drive;64
EMP100885;3;6;3;4;3;9;100;42;ENTJ;Conscientious-Dominant;14;Consistency;Conscientiousness & Reliability;59
EMP100886;1;1;3;2;3;1;74;44;INFJ;Conscientious-Dominant;14;;;32
EMP100887;2;5;2;1;4;5;95;78;INFJ;Conscientious-Influencer;14;Analytical;Cognitive Complexity & Problem-Solving;61
EMP100888;2;5;3;2;2;2;34;62;ENTJ;Steadiness-Influencer;14;Ideation;Creativity & Innovation Orientation;65
EMP100889;1;4;1;4;1;8;64;30;ENFP;Steadiness-Conscientious;14;Empathy;Social Orientation & Collaboration;74
EMP100890;1;2;2;2;2;2;31;24;ISFJ;Dominant-Influencer;14;Achiever;Motivation & Drive;0
EMP100891;1;1;2;4;2;1;77;34;ESTP;Conscientious-Influencer;14;Significance;Motivation & Drive;80
EMP100892;2;5;3;3;2;5;98;68;ENTJ;Conscientious-Steadiness;14;Harmony;Social Orientation & Collaboration;18
EMP100893;2;4;1;1;2;4;91;79;ESFP;Influencer-Steadiness;14;Intellection;Cognitive Complexity & Problem-Solving;63
EMP100894;2;2;2;4;3;7;44;37;ENTP;Conscientious-Steadiness;14;Intellection;Cognitive Complexity & Problem-Solving;3
EMP100895;2;4;2;2;4;3;62;76;INFP;Dominant-Conscientious;14;Consistency;Conscientiousness & Reliability;43
EMP100896;2;2;3;1;3;8;38;79;ENTP;Conscientious-Dominant;14;Self-Assurance;Leadership & Influence;51
EMP100897;3;5;3;3;4;3;20;76;;Conscientious-Steadiness;14;Positivity;Social Orientation & Collaboration;38
EMP100898;3;1;3;1;4;3;100;57;ENFJ;Dominant-Conscientious;14;Arranger;Leadership & Influence;66
EMP100899;2;4;2;1;2;4;90;27;ISTP;Dominant-Conscientious;14;Arranger;Leadership & Influence;56
EMP100900;3;5;2;4;2;6;84;48;ISFP;Conscientious-Steadiness;14;Restorative;Cognitive Complexity & Problem-Solving;31
EMP100901;3;3;3;2;2;4;50;85;ENTJ;Influencer-Dominant;14;;;50
EMP100902;2;6;3;4;4;10;34;61;ENTP;Influencer-Conscientious;14;Belief;Cultural & Values Urgency;29
EMP100903;3;1;1;2;1;5;91;88;INTP;Dominant-Conscientious;14;Consistency;Conscientiousness & Reliability;56
EMP100904;1;3;3;3;1;6;75;28;INFP;Influencer-Steadiness;14;Responsibility;Conscientiousness & Reliability;19
EMP100905;1;2;2;3;3;5;43;32;ISTP;Steadiness-Dominant;14;Significance;Motivation & Drive;49
EMP100906;1;2;3;4;1;4;89;91;ESFP;Influencer-Dominant;14;;;43
EMP100907;3;6;1;4;2;2;64;69;ESFJ;Dominant-Conscientious;14;Consistency;Conscientiousness & Reliability;26
EMP100908;1;2;1;3;4;6;54;45;ESTJ;Conscientious-Steadiness;14;Maximizer;Leadership & Influence;42
EMP100909;3;4;3;1;1;6;35;55;;Conscientious-Dominant;14;Analytical;Cognitive Complexity & Problem-Solving;54
EMP100910;1;4;3;3;4;3;45;84;INTP;Conscientious-Influencer;14;Context;Cognitive Complexity & Problem-Solving;66
EMP100911;1;3;2;2;2;5;67;40;ENTJ;Conscientious-Influencer;14;Activator;Leadership & Influence;11
EMP100912;1;2;2;3;1;4;96;62;;Conscientious-Steadiness;14;Empathy;Social Orientation & Collaboration;37
EMP100913;1;4;1;1;1;1;63;68;;Influencer-Dominant;14;Positivity;Social Orientation & Collaboration;28
EMP100914;1;4;3;2;4;1;95;38;ESFJ;Conscientious-Influencer;14;Woo;;47
EMP100915;1;4;3;4;1;5;53;92;ESFP;Dominant-Conscientious;14;Deliberative;Conscientiousness & Reliability;46
EMP100916;3;4;3;4;3;6;70;65;INFJ;Dominant-Influencer;14;Developer;Leadership & Influence;56
EMP100917;2;2;2;4;1;3;72;27;ESTJ;Dominant-Steadiness;14;Developer;Leadership & Influence;49
EMP100918;3;4;3;1;3;5;94;53;ESTJ;Influencer-Steadiness;14;Analytical;Cognitive Complexity & Problem-Solving;72
EMP100919;2;1;3;1;4;5;69;89;ENFJ;Influencer-Dominant;14;Context;Cognitive Complexity & Problem-Solving;65
EMP100920;2;2;3;1;4;8;21;70;ENTJ;Dominant-Steadiness;14;Futuristic;Creativity & Innovation Orientation;2
EMP100921;3;2;3;4;4;7;85;26;ISFP;Conscientious-Steadiness;14;Harmony;Social Orientation & Collaboration;15
EMP100922;1;5;2;3;4;9;65;66;ISFP;Steadiness-Conscientious;14;Belief;Cultural & Values Urgency;66
EMP100923;1;4;1;1;3;10;30;82;ENFJ;Conscientious-Dominant;14;Belief;Cultural & Values Urgency;18
EMP100924;1;5;3;1;1;6;66;69;ENFJ;Conscientious-Dominant;14;Analytical;Cognitive Complexity & Problem-Solving;52
EMP100925;2;3;3;3;2;8;20;72;ESTP;Steadiness-Dominant;14;Strategic;Cognitive Complexity & Problem-Solving;39
EMP100926;3;5;3;2;2;6;32;73;ISFP;Dominant-Steadiness;14;Adaptability;Adaptability & Stress Tolerance;78
EMP100927;3;4;3;2;2;9;86;70;ENFJ;Dominant-Influencer;14;;;65
EMP100928;3;4;2;2;4;6;34;33;ENFP;Conscientious-Influencer;14;Harmony;Social Orientation & Collaboration;34
EMP100929;2;2;3;1;1;6;71;71;ISTJ;Influencer-Conscientious;14;Analytical;Cognitive Complexity & Problem-Solving;71
EMP100930;1;3;2;2;3;2;66;22;ESFJ;Steadiness-Influencer;14;;;114
EMP100931;2;2;3;1;1;7;33;29;ISFJ;Steadiness-Conscientious;14;Developer;Leadership & Influence;39
EMP100932;1;3;2;4;3;3;41;72;INFP;Conscientious-Dominant;14;Command;Leadership & Influence;95
EMP100933;1;3;3;3;2;3;100;22;ESTP;Conscientious-Influencer;14;Developer;Leadership & Influence;22
EMP100934;3;4;2;1;1;10;33;39;ISFJ;Steadiness-Influencer;14;;;68
EMP100935;3;5;1;2;4;8;62;94;;Conscientious-Dominant;14;Discipline;Conscientiousness & Reliability;43
EMP100936;3;6;3;4;2;2;92;55;ENFJ;Dominant-Influencer;14;Responsibility;Conscientiousness & Reliability;16
EMP100937;2;6;3;4;1;2;77;87;ENFJ;Steadiness-Influencer;14;Responsibility;Conscientiousness & Reliability;54
EMP100938;1;3;3;3;2;7;62;64;ENFJ;Conscientious-Influencer;14;Empathy;Social Orientation & Collaboration;36
EMP100939;3;4;3;4;1;1;57;31;ENFP;Influencer-Steadiness;14;Context;Cognitive Complexity & Problem-Solving;48
EMP100940;2;3;3;3;4;5;45;49;ESTJ;Dominant-Steadiness;14;Connectedness;Cognitive Complexity & Problem-Solving;12
EMP100941;2;2;3;3;3;6;96;47;ENTJ;Influencer-Conscientious;14;Arranger;Leadership & Influence;61
EMP100942;1;6;1;4;3;7;30;97;ISFP;Steadiness-Conscientious;14;Ideation;Creativity & Innovation Orientation;34
EMP100943;3;5;3;2;4;2;38;73;ESTP;Steadiness-Influencer;14;Responsibility;Conscientiousness & Reliability;34
EMP100944;3;6;3;4;2;2;86;91;;Conscientious-Steadiness;14;Harmony;Social Orientation & Collaboration;86
EMP100945;3;4;1;4;3;10;75;23;;Influencer-Dominant;14;Competition;Motivation & Drive;60
EMP100946;1;4;1;1;4;3;64;57;ISTP;Influencer-Conscientious;14;Maximizer;Leadership & Influence;32
EMP100947;1;2;3;2;1;9;67;82;ENTP;Dominant-Steadiness;14;Maximizer;Leadership & Influence;49
EMP100948;1;2;3;2;3;7;86;39;ENTJ;Dominant-Influencer;14;Restorative;Cognitive Complexity & Problem-Solving;56
EMP100949;2;1;1;4;2;4;44;65;ISTP;Dominant-Steadiness;14;Analytical;Cognitive Complexity & Problem-Solving;14
EMP100950;2;4;2;4;2;5;46;57;ENFP;Dominant-Steadiness;14;Arranger;Leadership & Influence;70
EMP100951;3;2;2;2;2;8;87;73;ISFP;Influencer-Steadiness;14;Command;Leadership & Influence;20
EMP100952;2;3;1;1;1;1;41;63;ESTP;Conscientious-Influencer;14;Focus;Motivation & Drive;20
EMP100953;3;4;2;3;2;3;95;95;INFP;Conscientious-Dominant;14;Connectedness;Cognitive Complexity & Problem-Solving;51
EMP100954;3;5;2;3;2;10;45;41;ESTJ;Steadiness-Dominant;14;Maximizer;Leadership & Influence;3
EMP100955;2;4;2;1;4;8;89;47;ISFP;Dominant-Steadiness;14;Relator;Social Orientation & Collaboration;48
EMP100956;2;2;3;1;3;6;22;80;ISFJ;Influencer-Conscientious;14;Deliberative;Conscientiousness & Reliability;39
EMP100957;2;2;1;1;3;7;89;47;INFJ;Steadiness-Influencer;14;Futuristic;Creativity & Innovation Orientation;43
EMP100958;1;1;2;4;4;8;55;54;ISFP;Conscientious-Dominant;14;Learner;Cognitive Complexity & Problem-Solving;79
EMP100959;2;5;2;1;4;1;29;31;ENTP;Influencer-Dominant;14;Adaptability;Adaptability & Stress Tolerance;35
